id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5247294007937180,QjQkExiP2,2550313784,风咒,网友分析新闻词汇。,,,,,122,24,710,2025-12-24 08:24,,"https://wx1.sinaimg.cn/large/9802b338ly1i8lohz413xj20zo256qbm.jpg,https://wx1.sinaimg.cn/large/9802b338ly1i8lohze172j20vc0rb0vc.jpg",,,,金V,超级会员,2
5245954073821894,Qjhttg2fs,7658954416,球糕富人,新闻图美到这种程度……,,,,,21,4,303,2025-12-20 15:39,金旼炡的被窝,https://wx2.sinaimg.cn/large/008mkbUQgy1i8hem1b2jpj30k00vlgqb.jpg,,,,金V,超级会员,2
5248074936487121,QkaEdrdAZ,3286821235,xxxx式事务所,央视新闻选出:2025年十大国产电影有肖战《射雕英雄传侠之大者》，除了这十部还提到《得闲谨制》表现亮眼,,,,,16,63,707,2025-12-26 12:07,,"https://wx4.sinaimg.cn/large/c3e8e973gy1i8o66ohcuqj20qo1crqbi.jpg,https://wx4.sinaimg.cn/large/c3e8e973gy1i8o66nykvhj20qo1gpn8w.jpg",,,,金V,超级会员,2
5246910464001896,QjGm2gN4I,1784473157,中国新闻网,今天是12月23日，农历十一月初四，早安腊梅花开，福叩门来。愿您身体康健，笑口常开。L中国新闻网的微博视频,,,,,82,167,335,2025-12-23 07:00,微博视频号,,"http://f.video.weibocdn.com/o0/jyuW9p7Rlx08tS04gBMA010412004vLA0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=R15Wy83uU7&KID=unistore,video",,,普通用户,超级会员,2
5245986071121786,Qjij54HPk,6266195272,顶流体质,ALD1单人新闻照合集,,,,,120,144,1891,2025-12-20 17:46,ALD1超话,"https://wx4.sinaimg.cn/large/006Q4jDGly1i8hia5tqpej30hz0qz0v2.jpg,https://wx1.sinaimg.cn/large/006Q4jDGly1i8hia60d5hj30hz0oedgx.jpg,https://wx4.sinaimg.cn/large/006Q4jDGly1i8hia66jfkj30hz0omt9v.jpg,https://wx1.sinaimg.cn/large/006Q4jDGly1i8hia6c6sij30hz0n70tl.jpg,https://wx3.sinaimg.cn/large/006Q4jDGly1i8hia6k7h2j30hz0pigmr.jpg,https://wx3.sinaimg.cn/large/006Q4jDGly1i8hia6rkz1j30hz0l0jsc.jpg,https://wx3.sinaimg.cn/large/006Q4jDGly1i8hia71eh6j30hz0osq44.jpg,https://wx1.sinaimg.cn/large/006Q4jDGly1i8hia78ft6j30hz0n6t9u.jpg,https://wx4.sinaimg.cn/large/006Q4jDGly1i8hia7f418j30hz0p0dh7.jpg",,,,金V,超级会员,2
5245848713691676,QjeJxfuna,2024623547,央视一套,#为343万考研人加油#【#考研加油BGM#】今天#考研第1天#。祝你考的全会，答的都对，成！功！上！岸！（音乐/@UNIQ-王一博@卡布叻_周深@TFBOYS-易烊千玺@时代少年团队长-马嘉祺@任嘉伦Allen@摩登兄弟刘宇宁@成毅@刘宇Yu_@黄子弘凡_Lars）@央视新闻,,,"UNIQ-王一博,卡布叻_周深,TFBOYS-易烊千玺,时代少年团队长-马嘉祺,任嘉伦Allen,摩登兄弟刘宇宁,成毅,刘宇Yu_,黄子弘凡_Lars,央视新闻","为343万考研人加油,考研加油BGM,考研第1天",89,163,4149,2025-12-20 08:40,微博视频号,,"http://f.video.weibocdn.com/o0/c0cv0IG0lx08tTfnqOWY010412003bVV0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=VtK07qfP3P&KID=unistore,video",,,普通用户,超级会员,2
5243544035656950,QigMjnJD8,7944872164,娱乐顺风车,肖战不到两天被央媒4次点名，你们可别觉得央媒点名是小事。这4次点名，每一次都戳中了流量不等于实力的痛点，话题阅读量直接冲爆3亿，既不是新剧官宣的噱头，也不是红毯造型的热搜，全是实打实的，又认可央视新闻聊他的角色，人民日报夸他的演技。每一次都在为他的硬实力站台，没有半分流量水分之前，总有人说肖战是流量没实力，黑科班出身就是不行。现在4次央美点0摆在这里，像快铁证一样堵着所有质疑的嘴。L娱乐顺风车的微博视频,,通辽,,,21,25,1534,2025-12-14 00:03,微博视频号,,"http://f.video.weibocdn.com/o0/SrlXWO36lx08tISkOE52010412004V6C0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=blWmNpXO7R&KID=unistore,video",,,红V,超级会员,1
5245952101452121,Qjhqi65Lj,5720867706,joy瑒,新闻图,,,,,171,3,385,2025-12-20 15:31,🍔松松灿iPhone客户端,https://wx1.sinaimg.cn/large/006fab1Mgy1i8hee0yqswj30hz0p6dgw.jpg,,,,金V,超级会员,1
5245588704593277,Qj7YajgV7,5735297670,追星少女的安利日常,#陈楚生获2025年度影响力歌手#网传2025《中国新闻周刊》年度影响力人物名单里，陈楚生以“影响力歌手”身份入选，还是今年榜单里唯一的音乐人。这榜办了17年，算是主流领域里认可度比较高的评选了，能入选也算是流行音乐创作被主流层面的一次肯定。细数他出道以来的作品，从早期《有没有人告诉你》到近年《获奖之作》这些作品，确实覆盖了不少听众。加上今年拿了歌王、巡演进行中，国民度和市场反馈都摆在那儿刚看到路透他已经到活动现场了，今晚等个正式官宣～#2025娱乐年终盘点##微博音乐大赏#陈楚生超话,,,,"陈楚生获2025年度影响力歌手,2025娱乐年终盘点,微博音乐大赏",3212,1350,13325,2025-12-19 15:27,,,"http://f.video.weibocdn.com/o0/8ZsgBWlMlx08tS6q4bbO010412006skQ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=S%2BL2WEnDqO&KID=unistore,video",,,金V,超级会员,2
5245876152567472,QjfrNaLUQ,1638629382,湖南卫视,#山东90后新闻女主播一秒变装#台上稳重端庄，台下一秒换装。@彭文馨xiner带你打卡新闻主播的工作日常。从妆发间到演播室，每一道流程背后都藏着精益求精的“金声”标准~#第3届中国播音主持金声奖#颁奖典礼，12月23日19:30直播，锁定@湖南卫视@芒果TV！L湖南卫视的微博视频,,,"彭文馨xiner,湖南卫视,芒果TV","山东90后新闻女主播一秒变装,第3届中国播音主持金声奖",2516,528,6785,2025-12-20 10:30,微博视频号,,"http://f.video.weibocdn.com/o0/jyVQPag1lx08tSLfpOgg01041200yVH80E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=s08gSL8MgE&KID=unistore,video",,,普通用户,超级会员,3
5235532388892814,QeUmiBjqu,1314608344,新闻晨报,【#文化界人士谈新闻晨报馄饨特刊#】#在上海寻找一碗完美菜肉馄饨#11月21日，新闻晨报的馄饨特刊（《WHENDHEN》特刊）上市并与广大读者见面。上海市文联副主席、上海民间文艺家协会主席、海派艺术家李守白当天下午收到了报纸。李守白表示：“很高兴看到晨报这次出版了馄饨特刊，这次我创作了‘包馄饨三部曲’，把上海人与馄饨的感情通过绘画作品反映在报纸当中。我们全家都非常喜欢吃馄饨，等女儿出差回上海了，我们要下馄饨给她吃。”#新闻晨报联动沪上12家馄饨店#上海影评学会副会长、同济大学人文学院副教授汤惟杰刚参加了美食评测活动，正好品尝了菜肉馄饨，他认为：“新闻晨报馄饨特刊介绍的是上海最近正在公映的沪语电影《菜肉馄饨》，在此预祝这部电影大卖。同时，上海的菜肉馄饨也是相当可口的，是上海本地人喜爱的饮食。”沪语专家、上海大学中文系副教授丁迪蒙认为：“新闻晨报的馄饨特刊上市了，这次报纸封面用的是沪语注音的方式，我认为非常好，希望大家都去看电影《菜肉馄饨》，关注上海人和馄饨的故事。”（新闻晨报记者严山山）L新闻晨报的微博视频,,,,"文化界人士谈新闻晨报馄饨特刊,在上海寻找一碗完美菜肉馄饨,新闻晨报联动沪上12家馄饨店",3,2,4,2025-11-21 21:27,微博视频号,,"http://f.video.weibocdn.com/o0/tMSNC1NWlx08t9Pckvk401041200GXgC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=oNz%2Bo7ToLJ&KID=unistore,video",,,普通用户,超级会员,2
5245929009712678,QjgP2EKI6,2810373291,新华网,【转发祝福！#选首BGM为考研加油#】2026年全国硕士研究生招生考试今起举行。祝愿每一位努力奋斗的考研人，取得理想成绩，如愿以偿！#考研初试##今天2026考研#（音乐：@UNIQ-王一博@卡布叻_周深@TFBOYS-易烊千玺@时代少年团队长-马嘉祺@任嘉伦Allen@摩登兄弟刘宇宁@成毅@刘宇Yu_@黄子弘凡_Lars来源：@央视新闻）,,,"UNIQ-王一博,卡布叻_周深,TFBOYS-易烊千玺,时代少年团队长-马嘉祺,任嘉伦Allen,摩登兄弟刘宇宁,成毅,刘宇Yu_,黄子弘凡_Lars,央视新闻","选首BGM为考研加油,考研初试,今天2026考研",156,395,6768,2025-12-20 14:00,微博视频号,,"http://f.video.weibocdn.com/o0/5Svuyh22lx08tTrcoG4w010412003bPK0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=Lo7jSC7mXl&KID=unistore,video",,,普通用户,超级会员,2
5246709901033934,QjB8y4kYm,6132164159,粤知一二,#天气女王2#当广东天气又遇上新闻女王L粤知一二的微博视频,,,,天气女王2,57,103,646,2025-12-22 17:43,粤知一二超话,,"http://f.video.weibocdn.com/u0/l1vj2rKbgx08tX2nP280010412028ULI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826704&ssig=D6V8suNGtT&KID=unistore,video",,,金V,超级会员,2
5246686867756843,QjAxowxUn,2160081653,星期六_迎接楚朝ing,所有人！！！🫘搜“中国新闻社”互动这条！！看主页的含金量懂了吗？！！！电影频道，深圳卫视，厦门广电，厦门日报等也要多互动各个平台高互动的视频都夸起来好吗#陈都灵发言毕业答辩模板#,,,,陈都灵发言 毕业答辩模板,88,69,824,2025-12-22 16:11,陈都灵超话,"https://wx1.sinaimg.cn/large/80c03af5gy1i8jqrkroczj20u02jmay6.jpg,https://wx3.sinaimg.cn/large/80c03af5gy1i8jqt6y6baj20v91jldlh.jpg,https://wx1.sinaimg.cn/large/80c03af5gy1i8jr4szqmqj20v91jlahr.jpg,https://wx2.sinaimg.cn/large/80c03af5gy1i8jqt7qkfej20v91jltev.jpg,https://wx3.sinaimg.cn/large/80c03af5gy1i8jqt79767j20v91jlwl1.jpg,https://wx4.sinaimg.cn/large/80c03af5gy1i8jqxn96rcj20v91jltg3.jpg,https://wx1.sinaimg.cn/large/80c03af5gy1i8jqxnklhvj20go0gmgnf.jpg",,,,金V,超级会员,2
5245608514554478,Qj8u7j6Pk,6236057337,音乐先声,2025《中国新闻周刊》年度影响力人物名单里，陈楚生以“影响力歌手”身份入选，还是今年榜单里唯一的音乐人。这件事本身就很有意味。它指向的并不是流量、话题度或商业成绩，而是一种更稀缺的“公共影响力”。陈楚生这些年的存在感，并不靠高频曝光维系。他的音乐始终围绕普通人的情绪与时代的细微震动展开——克制、不喧哗，却足够真实。从重新被看见，到稳稳站住位置，他代表的是一种“慢而有重量”的创作路径：作品先于人设，态度重于热搜。在一个容易被算法和话题裹挟的年代，他的入选提醒我们：音乐依然可以作为公共表达，歌手也依然可能通过长期创作，与社会情绪形成真实的共振。这或许才是“影响力歌手”四个字，最耐看的含义。#陈楚生获2025年度影响力歌手#,,,,陈楚生获2025年度影响力歌手,688,503,4022,2025-12-19 16:46,陈楚生超话,"https://wx3.sinaimg.cn/large/006O1RnXgy1i8gds4pgrcj30k00stjw8.jpg,https://wx3.sinaimg.cn/large/006O1RnXgy1i8gds3yxkdj30k00u0q41.jpg",,,,红V,超级会员,1
5246956001558645,QjHxu6xtr,6645771272,Kiss9i-,📰秦彻双旦痛楼应援相继被权威新̥闻̥媒̥体̥报道❗️三大合̥规̥的主̥流̥新̥闻̥传̥播̥媒̥体̥以“国乙老公王秦彻”为题报道生贺组在上海华润时代广场组织的痛楼应援现场布置用心程度主̥流̥新̥闻̥媒̥体̥真实可靠能在新̥闻̥中标注强调的更具权威性而文末特意强调“开服老玩家和回坑党”恰恰反映了秦彻限日魔王彻的拉新程度魔王彻拉新程度远比我们想象中高📮新闻晨报—上海官方认可的重点综合类日报／权威性主̥流̥媒̥体̥📮东北网—黑龙江省̥委̥“党̥网̥”/全省唯一重点新̥闻̥网̥站̥【官方党̥网̥定̥位̥➕报业集团】主̥流̥新̥媒̥体̥📮新闻夜航—黑龙江广电的王牌民生新̥闻̥栏̥目̥/本地获取权威民生资̥讯̥的核心渠道之一#秦彻#丨#恋与深空#,,,,"秦彻,恋与深空",21,69,347,2025-12-23 10:00,秦彻超话,,"http://f.video.weibocdn.com/o0/dpsvlGs8lx08tXybvUx201041200Hhzr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826721&ssig=m7ql931LmW&KID=unistore,video",,,金V,超级会员,2
5245987124939603,QjikMkJ11,5397387741,老鬼的围脖,周安信今天的红毯D社新闻图,,,,,292,724,3759,2025-12-20 17:50,周安信超话,"https://wx1.sinaimg.cn/large/005TgT6Zly1i8hiettfpuj30hz0qzgqi.jpg,https://wx1.sinaimg.cn/large/005TgT6Zly1i8hietg9mvj30jg0t6n2z.jpg",,,,金V,超级会员,2
5245674495149303,QjacxlBzh,2215144320,佩佩晴天的blog,🔸新华社评#2025令人难忘的国产剧角色#提及杨幂《生万物》宁绣绣🔸封面新闻年度人文榜活动开启剧集榜单提及《生万物》年底的评选都绕不开大爆剧和大爆角色#杨幂宁绣绣#,,,,"2025令人难忘的国产剧角色,杨幂宁绣绣",32,33,608,2025-12-19 21:08,杨幂超话,"https://wx3.sinaimg.cn/large/84086b80gy1i8gifz2ddvj215k1pix6p.jpg,https://wx1.sinaimg.cn/large/84086b80gy1i8gigln5v1j20wr1olk63.jpg",,,,金V,超级会员,3
5246455910237024,QjuwT0ZEY,7869830768,地狱笑厕厕厕厕,0256//：//：//：//：//://：//：//：//：我去不早讠,,,,,61,34,356,2025-12-22 00:53,iPhone 16 Pro Max,https://wx1.sinaimg.cn/large/008AB0ukgy1i8j091fl7bj30hf0c3dgu.jpg,,,,金V,超级会员,3
5245460915685760,Qj4E3nR7O,1784473157,中国新闻网,今天是12月19日，农历十月三十。早安霜枝凝瑞迎晨光，疏雪摇风纳褔安，新的一天，愿您笃定前行。L中国新闻网的微博视频,,,,,85,194,257,2025-12-19 07:00,微博视频号,,"http://f.video.weibocdn.com/o0/jKFvu9oflx08tQbrBa64010412007Mrs0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826721&ssig=qL9zBL9t2I&KID=unistore,video",,,普通用户,超级会员,2
5247295744118038,QjQnshhhY,1910577521,湖南交警,【2025即将结束来查收肖战的2026祝福】#肖战堆的雪人倒了#引热议，冬天堆雪人，2025年已步入尾声，演员@肖战邀你开启全新的一年：“和我在文字里一起细数时光。新的一年，每一天都值得用心开启。愿我们岁平安、人长久、常相见。”2026，一起向阳生长。肖战超话@央视新闻L湖南交警的微博视频,,,"肖战,央视新闻",肖战堆的雪人倒了,64,79,1415,2025-12-24 08:30,微博视频号,,"http://f.video.weibocdn.com/o0/aPIZKNbslx08tBQIexi0010412007qJj0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826721&ssig=s4xDgc9WJ5&KID=unistore,video",,,蓝V,超级会员,2
5244900004072207,QiQ3mh5mL,5838349719,NCT_official,JOHNNYSAYSnews🌐#JOHNNY#徐英浩超话NCT超话NCT127超话#JOHNNYSAYS#,,,,"JOHNNY,JOHNNYSAYS",31,14,583,2025-12-17 17:51,NCT超话,,"http://f.video.weibocdn.com/o0/bs1lAeuTlx08tP4rSMtW010412001mDP0E010.mp4?label=mp4_720p&template=720x900.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826721&ssig=bErgLu%2BAl8&KID=unistore,video",,,金V,超级会员,1
5247018639296841,QjJavD0x3,1951507817,海南岛主,萌兰又上央视新闻来源：雨心L海南岛主的微博视频,,,,,87,66,853,2025-12-23 14:09,微博视频号,,"http://f.video.weibocdn.com/o0/V5pb8Bkxlx08tYoFjTjW01041200uJmY0E010.mp4?label=mp4_720p&template=720x1344.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826721&ssig=svi%2BFlzuRO&KID=unistore,video",,,金V,超级会员,2
5235029678493117,QeHhtzDrL,1905739075,熊熊熊熊熊胖子,#新闻女王2#预告21集阮雪君查大案受到生命威胁失踪，张家妍宣布退出新闻业？方太太被古肇华禁止进入KNK转而跟文慧心认亲结盟，然后昏迷，文慧心现在是烂摊子一堆，这仗还怎么打啊~~~这局面太让人焦头烂额了呀~~#新闻女王2预告#，#佘诗曼文慧心#，#新闻女王#L熊熊熊熊熊胖子的微博视频,,,,"新闻女王2,新闻女王2预告,佘诗曼文慧心,新闻女王",1,2,21,2025-11-20 12:10,微博视频号,,"http://f.video.weibocdn.com/o0/mrJrAyqPlx08t7D1kQ9W01041200CtbR0E010.mp4?label=mp4_720p&template=1264x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=8I4nT0%2FBaM&KID=unistore,video",,,金V,超级会员,2
5246039281893980,QjjGU7WI4,5690794000,蒜蒜收藏夹,GISELLE今天MMA红毯新闻图美得我有点那个了……#mma红毯#,,,,mma红毯,27,8,386,2025-12-20 21:18,,,"http://f.video.weibocdn.com/o0/tBpFjiEzlx08tU5p7CI801041200hHV60E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=6%2F71pZDOrP&KID=unistore,video",,,金V,超级会员,4
5245598187918458,Qj8dsxdX4,5625003720,秋日青鸟,恭喜陈楚生获得中国新闻周刊2025影响力歌手、唱作人。他是音乐声音诗人🎉🎉L秋日青鸟的微博视频,,,,,100,235,1294,2025-12-19 16:05,陈楚生超话,,"http://f.video.weibocdn.com/o0/uHtgVKJ0lx08tS8wxYnm01041200whjC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=xKk9ITUD7y&KID=unistore,video",,,普通用户,非会员,0
5247315855018544,QjQTTl3yg,2656274875,央视新闻,#2025仅剩7天#【转发！#2025相互奔赴的瞬间#】从山河奔赴到街头偶遇，从说声“好久不见”到“谢谢你一直记得我”，2025，我们为每一次期待的见面热泪盈眶。2026，愿你继续去探索、去向往、去爱这个世界！O网页链接L央视新闻的微博视频,,,,"2025仅剩7天,2025相互奔赴的瞬间",285,443,827,2025-12-24 09:50,微博视频号,,"http://f.video.weibocdn.com/o0/vtP6KCr1lx08tZHNz1k401041201tZDw0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=1SvVHdKd6L&KID=unistore,video",,,普通用户,超级会员,4
5244599896639077,QiIfjrR7T,2036161077,马上谈,江苏新闻广播点评南大教授称红楼梦索隐只是玩梗：“专家不能高高在上！不能觉得网络上讲的东西全部都是狂欢、你们都是在玩梗、你们不配进入到学术讨论的范畴，我觉得这是不对的。”最近这一波，不得不夸奖下江苏的媒体，不但苏超策划的好、宣传得好，连新闻评论也接地气。这样的新闻谁会不喜欢看呢？#红楼梦悼明争议#L马上谈的微博视频,,,,红楼梦悼明争议,90,133,1443,2025-12-16 21:58,微博视频号,,"http://f.video.weibocdn.com/o0/cFzeU87Wlx08tNKss1j201041200ctIl0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=XrRDwJPA5c&KID=unistore,video",,,金V,超级会员,3
5246000458371446,QjiGhz7Nk,1845982883,柒月yueyue,三生剧永一，经典永流传【现象级】是央视新闻夸三生三世十里桃花的：“现象级仙侠剧三生三世十里桃花，一经播出便引发全民热议【云合史冠】是云合最高播放量三生三世十里桃花#哪一个才是云合史冠#L柒月yueyue的微博视频,,,,哪一个才是云合史冠,13,24,759,2025-12-20 18:43,杨幂超话,,"http://f.video.weibocdn.com/o0/SphlwSpLlx08tTUBbI7u010412001T2u0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=CoA2aykimU&KID=unistore,video",,,金V,超级会员,2
5245143831544336,QiWoD6tKE,5044281310,澎湃新闻,#媒体追踪检测贾乃亮娇兰产品#同一款护肤品，天猫、京东、抖音商品橱窗、线下专柜买的成分一样吗？“马上测”四渠道采购+盲测送检，蹲一个结果！#贾乃亮娇兰事件后多渠道产品送检比对#L澎湃新闻的微博视频,,,,"媒体追踪检测贾乃亮娇兰产品,贾乃亮娇兰事件后多渠道产品送检比对",93,109,1697,2025-12-18 10:00,微博视频号,,"http://f.video.weibocdn.com/o0/OJRbuKAHlx08tP37xPwI01041201mYe10E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=MHl4KKt2Mi&KID=unistore,video",,,普通用户,超级会员,3
5245591351463261,Qj82r68EZ,1428752575,懂是非,陈楚生超话中国新闻周刊封面人物影响力歌手：歌手、唱作人陈楚生#陈楚生获2025年度影响力歌手#20251219北京L懂是非的微博视频,,,,陈楚生获2025年度影响力歌手,50,63,948,2025-12-19 15:38,陈楚生超话,,"http://f.video.weibocdn.com/o0/iT0xMFPGlx08tS7bVEKs01041200rchX0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=DEfa3nKtqZ&KID=unistore,video",,,红V,超级会员,1
5245611165355303,Qj8yomt9R,7794239548,里里往事丨陈楚生,陈楚生超话/251219/2025中国新闻周刊封面人物颁奖+获奖感言片段🎬@陈楚生#陈楚生获2025年度影响力歌手#｜#陈楚生新闻周刊封面人物#L里里往事丨陈楚生的微博视频,,,陈楚生,"陈楚生获2025年度影响力歌手,陈楚生新闻周刊封面人物",350,224,1082,2025-12-19 16:57,陈楚生超话,,"http://f.video.weibocdn.com/o0/Z3DmUQi3lx08tSDH4FXW01041200n1V10E010.mp4?label=mp4_720p&template=1364x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826738&ssig=od2EZ6%2B2Er&KID=unistore,video",,,红V,超级会员,1
5246394023019901,QjsV4cFC5,6489635958,慕容薯条,岳岳pinkray超话窜出来一下变新闻发布会了L慕容薯条的微博视频,,,,,49,11,455,2025-12-21 20:47,岳岳pinkray超话,,"http://f.video.weibocdn.com/o0/8FQlghFFlx08tWAwi27e01041201jbZ40E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=xP8ztmG6bw&KID=unistore,video",,,红V,超级会员,1
5245579531125505,Qj7Jn4INj,1428752575,懂是非,陈楚生超话中国新闻周刊封面人物陈楚生抵达终于看到戴围巾的🍐#陈楚生获2025年度影响力歌手#20251219北京L懂是非的微博视频,,,,陈楚生获2025年度影响力歌手,224,264,1422,2025-12-19 14:51,陈楚生超话,,"http://f.video.weibocdn.com/o0/Zrs2afNplx08tS3VUto401041200feAr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=X%2BM2azjOBD&KID=unistore,video",,,红V,超级会员,1
5246978695106408,QjI85lqpq,6563826743,名场面All,这个会越开越饿，领导说着说着嘴里都要下雨了L名场面All的微博视频,,,,,1308,137,1358,2025-12-23 11:31,微博视频号,,"http://f.video.weibocdn.com/o0/VvGIii1ulx08tYdLbJl601041200kvqM0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=3EExD6B6md&KID=unistore,video",,,金V,超级会员,2
5245586058248574,Qj7TTyBPw,1817741191,番茄小寒,「中国新闻周刊」年度影响力人物颁奖礼进场脱外套+拍照今天是V领西装大佬生cr🍠可爱田#陈楚生获2025年度影响力歌手#丨#陈楚生新闻周刊封面人物#L番茄小寒的微博视频,,,,"陈楚生获2025年度影响力歌手,陈楚生新闻周刊封面人物",31,47,1154,2025-12-19 15:17,陈楚生超话,,"http://f.video.weibocdn.com/o0/NQSvJWc5lx08tS5z8iqc01041200Eq3n0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=pJZmeyHVSE&KID=unistore,video",,,金V,超级会员,2
5245622884239527,Qj8RihMTt,7751558601,丹妮就是我,#2025中国新闻周刊封面人物##张颂文#恭喜张颂文老师获得中国新闻周刊影响力演员L丹妮就是我的微博视频,,,,"2025中国新闻周刊封面人物,张颂文",30,38,492,2025-12-19 17:43,微博视频号,,"http://f.video.weibocdn.com/o0/ADm57Yellx08tSfLLTR601041201xSv90E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=f5CwIpssiv&KID=unistore,video",,,红V,超级会员,1
5247343395866039,QjRCjoC1x,6277730834,吃瓜比赛冠军,#樊振东陈梦退出世排入选国内十大体育新闻#央视体育发布2025年中国体坛十大新闻，《樊振东陈梦等球员退出世界排名引发WTT改革》入选。2024年12月27日，樊振东，陈梦先后宣布退出乒乓球世界排名。世乒联于2月11日公布了一系列改革措施，包括修改运动员强制参赛规定，为奥运冠军颁发外卡以及加大奖金投入等。#热搜多元内容创作计划##全网热点共创计划#,,,,"樊振东陈梦退出世排入选国内十大体育新闻,热搜多元内容创作计划,全网热点共创计划",158,99,1136,2025-12-24 11:40,,,"http://f.video.weibocdn.com/o0/vK8S4dy9lx08tZQ301eU01041200BE6y0E010.mp4?label=mp4_720p&template=886x500.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=0Jywl%2FEpAq&KID=unistore,video",,,金V,超级会员,2
5245597565060268,Qj8cslepe,5626228359,樋渡涼花,#陈楚生获2025年度影响力歌手#｜#陈楚生直播#恭喜陈楚生荣获2025中国新闻周刊封面人物影响力歌手！作为歌手、唱作人，从巡演一票难求，到拿到歌手2025的歌王，现场口碑一点点累积，也在今年带来了《获奖之作》《庙堂之外》《将进酒》等无数优质舞台与原创作品，用自己的音乐力量影响着未来，这份坚持值得被认可👍🏻太为陈楚生骄傲了！@陈楚生cr.📕956952906L樋渡涼花的微博视频,,,陈楚生,"陈楚生获2025年度影响力歌手,陈楚生直播",196,167,1454,2025-12-19 16:03,陈楚生超话,,"http://f.video.weibocdn.com/o0/yWI3RU8Plx08tS8QL1NS01041200LnCC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=qqwqDziHB7&KID=unistore,video",,,红V,超级会员,2
5246216902544667,QjojoaFZ1,1671109627,包容万物恒河水,🔻德国新闻一则。🔻等等，什么叫做“遛一条想象出来的狗”？🔻viadpa等#海外新鲜事##热点现场#,,,,"海外新鲜事,热点现场",6,68,324,2025-12-21 09:04,微博视频号,,"http://f.video.weibocdn.com/o0/IFx3WDCflx08tUorIdOw010412011z270E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826752&ssig=trmo1AwnKw&KID=unistore,video",,,金V,超级会员,4
